infraction_detail_id,infraction_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,infraction_type
inf_20190226171_DIV08-2018-10241,3,20190226171,2018-08-09 19:50:00,DIV08-2018-10241,322 Disrespect to Staff
inf_20180615240_DIV08-2018-10248,1,20180615240,2018-08-10 02:35:00,DIV08-2018-10248,105 Disorderly Conduct
inf_20180615240_DIV08-2018-10248,2,20180615240,2018-08-10 02:35:00,DIV08-2018-10248,219 Disobeying or Resisting Orders
inf_20180615240_DIV08-2018-10248,3,20180615240,2018-08-10 02:35:00,DIV08-2018-10248,320 Verbal Threat to Staff
inf_20180615240_DIV08-2018-10248,4,20180615240,2018-08-10 02:35:00,DIV08-2018-10248,322 Disrespect to Staff
inf_20180216202_DIV08-2018-10276,1,20180216202,2018-08-10 15:20:00,DIV08-2018-10276,211 Misuse of Medication
inf_20180216202_DIV08-2018-10276,2,20180216202,2018-08-10 15:20:00,DIV08-2018-10276,315 Possession of Level 3 Contraband
inf_20190118219_DIV08-2018-10276,1,20190118219,2018-08-10 15:20:00,DIV08-2018-10276,211 Misuse of Medication
inf_20190118219_DIV08-2018-10276,2,20190118219,2018-08-10 15:20:00,DIV08-2018-10276,315 Possession of Level 3 Contraband
inf_20180531245_DIV08-2018-10350,1,20180531245,2018-08-12 10:15:00,DIV08-2018-10350,307 Battery
inf_20180127121_DIV08-2018-10376,1,20180127121,2018-08-12 19:51:00,DIV08-2018-10376,105 Disorderly Conduct
inf_20180127121_DIV08-2018-10376,2,20180127121,2018-08-12 19:51:00,DIV08-2018-10376,207 Fighting
inf_20180127121_DIV08-2018-10376,3,20180127121,2018-08-12 19:51:00,DIV08-2018-10376,219 Disobeying or Resisting Orders
inf_20180411126_DIV08-2018-10376,1,20180411126,2018-08-12 19:51:00,DIV08-2018-10376,105 Disorderly Conduct
inf_20180411126_DIV08-2018-10376,2,20180411126,2018-08-12 19:51:00,DIV08-2018-10376,207 Fighting
inf_20180411126_DIV08-2018-10376,3,20180411126,2018-08-12 19:51:00,DIV08-2018-10376,219 Disobeying or Resisting Orders
inf_20170916049_DIV08-2018-10393,1,20170916049,2018-08-13 10:35:00,DIV08-2018-10393,207 Fighting
inf_20180306221_DIV08-2018-10393,1,20180306221,2018-08-13 10:35:00,DIV08-2018-10393,207 Fighting
inf_20180605134_DIV08-2018-10431,1,20180605134,2018-08-14 00:22:00,DIV08-2018-10431,307 Battery
inf_20180510183_DIV08-2018-10442,1,20180510183,2018-08-14 07:35:00,DIV08-2018-10442,312 Instigating Gang Attack/Fight
inf_20180807040_DIV08-2018-10442,1,20180807040,2018-08-14 07:35:00,DIV08-2018-10442,402 Aggravated Battery
inf_20160724150_DIV08-2018-10471,1,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,105 Disorderly Conduct
inf_20160724150_DIV08-2018-10471,2,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,207 Fighting
inf_20160724150_DIV08-2018-10471,3,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,219 Disobeying or Resisting Orders
inf_20160724150_DIV08-2018-10471,4,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,307 Battery
inf_20160724150_DIV08-2018-10471,5,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,404 Battery to Staff
inf_20160724150_DIV08-2018-10471,6,20160724150,2018-08-14 18:07:00,DIV08-2018-10471,413 Attempted Battery to Staff
inf_20180504146_DIV08-2018-10471,1,20180504146,2018-08-14 18:07:00,DIV08-2018-10471,105 Disorderly Conduct
inf_20180504146_DIV08-2018-10471,2,20180504146,2018-08-14 18:07:00,DIV08-2018-10471,207 Fighting
inf_20180504146_DIV08-2018-10471,3,20180504146,2018-08-14 18:07:00,DIV08-2018-10471,219 Disobeying or Resisting Orders
inf_20180504146_DIV08-2018-10471,4,20180504146,2018-08-14 18:07:00,DIV08-2018-10471,404 Battery to Staff
inf_20180504146_DIV08-2018-10471,5,20180504146,2018-08-14 18:07:00,DIV08-2018-10471,413 Attempted Battery to Staff
inf_20180629046_DIV08-2018-10491,1,20180629046,2018-08-15 08:30:00,DIV08-2018-10491,207 Fighting
inf_20180629046_DIV08-2018-10491,2,20180629046,2018-08-15 08:30:00,DIV08-2018-10491,219 Disobeying or Resisting Orders
inf_20180812143_DIV08-2018-10491,1,20180812143,2018-08-15 08:30:00,DIV08-2018-10491,207 Fighting
inf_20180812143_DIV08-2018-10491,2,20180812143,2018-08-15 08:30:00,DIV08-2018-10491,219 Disobeying or Resisting Orders
inf_20170516044_DIV08-2018-10584,1,20170516044,2018-08-17 05:55:00,DIV08-2018-10584,117 Theft From Another Inmate
inf_20180504200_DIV08-2018-10587,1,20180504200,2018-08-17 09:10:00,DIV08-2018-10587,207 Fighting
inf_20180802212_DIV08-2018-10587,1,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,105 Disorderly Conduct
inf_20180802212_DIV08-2018-10587,2,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,207 Fighting
inf_20180802212_DIV08-2018-10587,3,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,219 Disobeying or Resisting Orders
inf_20180802212_DIV08-2018-10587,4,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,322 Disrespect to Staff
inf_20180802212_DIV08-2018-10587,5,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,327 Damage to CCSO Property
inf_20180802212_DIV08-2018-10587,6,20180802212,2018-08-17 09:10:00,DIV08-2018-10587,404 Battery to Staff
inf_20180531025_DIV08-2018-10608,1,20180531025,2018-08-17 12:52:00,DIV08-2018-10608,122 Verbal Threat to an Inmate
inf_20180531025_DIV08-2018-10608,2,20180531025,2018-08-17 12:52:00,DIV08-2018-10608,207 Fighting
inf_20180531025_DIV08-2018-10608,3,20180531025,2018-08-17 12:52:00,DIV08-2018-10608,219 Disobeying or Resisting Orders
inf_20180724112_DIV08-2018-10608,1,20180724112,2018-08-17 12:52:00,DIV08-2018-10608,207 Fighting
inf_20180724112_DIV08-2018-10608,2,20180724112,2018-08-17 12:52:00,DIV08-2018-10608,219 Disobeying or Resisting Orders
inf_20180814124_DIV08-2018-10623,1,20180814124,2018-08-17 19:10:00,DIV08-2018-10623,307 Battery
inf_20180226185_DIV08-2018-10663,1,20180226185,2018-08-18 20:00:00,DIV08-2018-10663,105 Disorderly Conduct
inf_20180226185_DIV08-2018-10663,2,20180226185,2018-08-18 20:00:00,DIV08-2018-10663,219 Disobeying or Resisting Orders
inf_20180613174_DIV08-2018-10663,1,20180613174,2018-08-18 20:00:00,DIV08-2018-10663,105 Disorderly Conduct
inf_20180613174_DIV08-2018-10663,2,20180613174,2018-08-18 20:00:00,DIV08-2018-10663,219 Disobeying or Resisting Orders
inf_20180531025_DIV08-2018-1067,1,20180531025,2018-01-21 13:25:00,DIV08-2018-1067,307 Battery
inf_20190219195_DIV08-2018-1067,1,20190219195,2018-01-21 13:25:00,DIV08-2018-1067,207 Fighting
inf_20180615008_DIV08-2018-10708,1,20180615008,2018-08-19 20:50:00,DIV08-2018-10708,219 Disobeying or Resisting Orders
inf_20180615008_DIV08-2018-10708,2,20180615008,2018-08-19 20:50:00,DIV08-2018-10708,322 Disrespect to Staff
inf_20180615008_DIV08-2018-10708,3,20180615008,2018-08-19 20:50:00,DIV08-2018-10708,413 Attempted Battery to Staff
inf_20180130243_DIV08-2018-10713,1,20180130243,2018-08-20 04:50:00,DIV08-2018-10713,307 Battery
inf_20180712220_DIV08-2018-10713,1,20180712220,2018-08-20 04:50:00,DIV08-2018-10713,207 Fighting
inf_20180812010_DIV08-2018-10713,1,20180812010,2018-08-20 04:50:00,DIV08-2018-10713,207 Fighting
inf_20180127121_DIV08-2018-10819,1,20180127121,2018-08-21 23:00:00,DIV08-2018-10819,320 Verbal Threat to Staff
inf_20180127121_DIV08-2018-10819,2,20180127121,2018-08-21 23:00:00,DIV08-2018-10819,404 Battery to Staff
inf_20180519048_DIV08-2018-10881,1,20180519048,2018-08-22 21:35:00,DIV08-2018-10881,207 Fighting
inf_20180525090_DIV08-2018-10881,1,20180525090,2018-08-22 21:35:00,DIV08-2018-10881,207 Fighting
inf_20170607056_DIV08-2018-10912,1,20170607056,2018-08-23 16:30:00,DIV08-2018-10912,207 Fighting
inf_20170607056_DIV08-2018-10912,2,20170607056,2018-08-23 16:30:00,DIV08-2018-10912,307 Battery
inf_20180227030_DIV08-2018-10912,1,20180227030,2018-08-23 16:30:00,DIV08-2018-10912,207 Fighting
inf_20180227030_DIV08-2018-10912,2,20180227030,2018-08-23 16:30:00,DIV08-2018-10912,307 Battery
inf_20180220063_DIV08-2018-10927,1,20180220063,2018-08-23 03:30:00,DIV08-2018-10927,307 Battery
inf_20180707158_DIV08-2018-10973,1,20180707158,2018-08-25 04:30:00,DIV08-2018-10973,117 Theft From Another Inmate
inf_20180324128_DIV08-2018-10980,1,20180324128,2018-08-25 10:39:00,DIV08-2018-10980,105 Disorderly Conduct
inf_20180324128_DIV08-2018-10980,2,20180324128,2018-08-25 10:39:00,DIV08-2018-10980,219 Disobeying or Resisting Orders
inf_20180324128_DIV08-2018-10980,3,20180324128,2018-08-25 10:39:00,DIV08-2018-10980,320 Verbal Threat to Staff
inf_20180324128_DIV08-2018-10980,4,20180324128,2018-08-25 10:39:00,DIV08-2018-10980,322 Disrespect to Staff
inf_20170716167_DIV08-2018-10996,1,20170716167,2018-08-25 18:15:00,DIV08-2018-10996,207 Fighting
inf_20170716167_DIV08-2018-10996,2,20170716167,2018-08-25 18:15:00,DIV08-2018-10996,307 Battery
inf_20180212104_DIV08-2018-10996,1,20180212104,2018-08-25 18:15:00,DIV08-2018-10996,207 Fighting
inf_20180623013_DIV08-2018-10999,1,20180623013,2018-08-25 19:48:00,DIV08-2018-10999,219 Disobeying or Resisting Orders
inf_20180623013_DIV08-2018-10999,2,20180623013,2018-08-25 19:48:00,DIV08-2018-10999,307 Battery
inf_20170826052_DIV08-2018-1113,1,20170826052,2018-01-22 11:09:00,DIV08-2018-1113,307 Battery
inf_20180426147_DIV08-2018-11134,1,20180426147,2018-08-28 18:20:00,DIV08-2018-11134,105 Disorderly Conduct
inf_20180426147_DIV08-2018-11134,2,20180426147,2018-08-28 18:20:00,DIV08-2018-11134,307 Battery
inf_20180726139_DIV08-2018-11134,1,20180726139,2018-08-28 18:20:00,DIV08-2018-11134,105 Disorderly Conduct
inf_20180726139_DIV08-2018-11134,2,20180726139,2018-08-28 18:20:00,DIV08-2018-11134,307 Battery
inf_20180726139_DIV08-2018-11134,3,20180726139,2018-08-28 18:20:00,DIV08-2018-11134,404 Battery to Staff
inf_20180410144_DIV08-2018-11164,1,20180410144,2018-08-29 11:38:00,DIV08-2018-11164,105 Disorderly Conduct
inf_20180410144_DIV08-2018-11164,2,20180410144,2018-08-29 11:38:00,DIV08-2018-11164,320 Verbal Threat to Staff
inf_20180410144_DIV08-2018-11164,3,20180410144,2018-08-29 11:38:00,DIV08-2018-11164,322 Disrespect to Staff
inf_20180410144_DIV08-2018-11164,4,20180410144,2018-08-29 11:38:00,DIV08-2018-11164,327 Damage to CCSO Property
inf_20180127121_DIV08-2018-11177,1,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,105 Disorderly Conduct
inf_20180127121_DIV08-2018-11177,2,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,219 Disobeying or Resisting Orders
inf_20180127121_DIV08-2018-11177,3,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,301 Aggravated Verbal Threat
inf_20180127121_DIV08-2018-11177,4,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,320 Verbal Threat to Staff
inf_20180127121_DIV08-2018-11177,5,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,322 Disrespect to Staff
inf_20180127121_DIV08-2018-11177,6,20180127121,2018-08-29 17:21:00,DIV08-2018-11177,327 Damage to CCSO Property
inf_20161130181_DIV08-2018-11183,1,20161130181,2018-08-29 19:00:00,DIV08-2018-11183,117 Theft From Another Inmate
inf_20161130181_DIV08-2018-11183,2,20161130181,2018-08-29 19:00:00,DIV08-2018-11183,219 Disobeying or Resisting Orders
inf_20161130181_DIV08-2018-11183,3,20161130181,2018-08-29 19:00:00,DIV08-2018-11183,404 Battery to Staff
inf_20171211211_DIV08-2018-11188,1,20171211211,2018-08-29 21:30:00,DIV08-2018-11188,105 Disorderly Conduct
inf_20180510183_DIV08-2018-11188,1,20180510183,2018-08-29 21:30:00,DIV08-2018-11188,207 Fighting
inf_20180510183_DIV08-2018-11188,2,20180510183,2018-08-29 21:30:00,DIV08-2018-11188,219 Disobeying or Resisting Orders
inf_20180813216_DIV08-2018-11188,1,20180813216,2018-08-29 21:30:00,DIV08-2018-11188,207 Fighting
inf_20180813216_DIV08-2018-11188,2,20180813216,2018-08-29 21:30:00,DIV08-2018-11188,219 Disobeying or Resisting Orders
inf_20190226171_DIV08-2018-11223,1,20190226171,2018-08-30 13:00:00,DIV08-2018-11223,105 Disorderly Conduct
inf_20190226171_DIV08-2018-11223,2,20190226171,2018-08-30 13:00:00,DIV08-2018-11223,219 Disobeying or Resisting Orders
inf_20180120065_DIV08-2018-11246,1,20180120065,2018-08-30 20:05:00,DIV08-2018-11246,105 Disorderly Conduct
inf_20180522152_DIV08-2018-11246,1,20180522152,2018-08-30 20:05:00,DIV08-2018-11246,105 Disorderly Conduct
inf_20180107150_DIV08-2018-11247,1,20180107150,2018-08-30 20:30:00,DIV08-2018-11247,323 Indecent Exposure
inf_20180222196_DIV08-2018-11254,1,20180222196,2018-08-30 21:23:00,DIV08-2018-11254,105 Disorderly Conduct
inf_20180222196_DIV08-2018-11254,2,20180222196,2018-08-30 21:23:00,DIV08-2018-11254,207 Fighting
inf_20180222196_DIV08-2018-11254,3,20180222196,2018-08-30 21:23:00,DIV08-2018-11254,219 Disobeying or Resisting Orders
inf_20180816140_DIV08-2018-11254,1,20180816140,2018-08-30 21:23:00,DIV08-2018-11254,105 Disorderly Conduct
inf_20180816140_DIV08-2018-11254,2,20180816140,2018-08-30 21:23:00,DIV08-2018-11254,207 Fighting
inf_20180816140_DIV08-2018-11254,3,20180816140,2018-08-30 21:23:00,DIV08-2018-11254,219 Disobeying or Resisting Orders
inf_20180617084_DIV08-2018-11327,1,20180617084,2018-09-01 15:43:00,DIV08-2018-11327,322 Disrespect to Staff
inf_20170923038_DIV08-2018-11439,1,20170923038,2018-09-04 15:45:00,DIV08-2018-11439,105 Disorderly Conduct
inf_20170923038_DIV08-2018-11439,2,20170923038,2018-09-04 15:45:00,DIV08-2018-11439,202 Bullying and/or Hazing
inf_20170923038_DIV08-2018-11439,3,20170923038,2018-09-04 15:45:00,DIV08-2018-11439,207 Fighting
inf_20180517083_DIV08-2018-11439,1,20180517083,2018-09-04 15:45:00,DIV08-2018-11439,105 Disorderly Conduct
inf_20180517083_DIV08-2018-11439,2,20180517083,2018-09-04 15:45:00,DIV08-2018-11439,202 Bullying and/or Hazing
inf_20180517083_DIV08-2018-11439,3,20180517083,2018-09-04 15:45:00,DIV08-2018-11439,207 Fighting
inf_20180829223_DIV08-2018-11439,1,20180829223,2018-09-04 15:45:00,DIV08-2018-11439,105 Disorderly Conduct
inf_20180829223_DIV08-2018-11439,2,20180829223,2018-09-04 15:45:00,DIV08-2018-11439,207 Fighting
inf_20130327222_DIV08-2018-11511,1,20130327222,2018-09-05 22:09:00,DIV08-2018-11511,105 Disorderly Conduct
inf_20180222168_DIV08-2018-11511,1,20180222168,2018-09-05 22:09:00,DIV08-2018-11511,
inf_20180222168_DIV08-2018-11511,2,20180222168,2018-09-05 22:09:00,DIV08-2018-11511,105 Disorderly Conduct
inf_20180531001_DIV08-2018-11567,1,20180531001,2018-09-06 20:30:00,DIV08-2018-11567,322 Disrespect to Staff
inf_20190226171_DIV08-2018-11572,1,20190226171,2018-09-06 22:18:00,DIV08-2018-11572,105 Disorderly Conduct
inf_20190226171_DIV08-2018-11572,2,20190226171,2018-09-06 22:18:00,DIV08-2018-11572,219 Disobeying or Resisting Orders
inf_20180107150_DIV08-2018-11616,1,20180107150,2018-09-07 21:30:00,DIV08-2018-11616,117 Theft From Another Inmate
inf_20180718243_DIV08-2018-11616,1,20180718243,2018-09-07 21:30:00,DIV08-2018-11616,307 Battery
inf_20180305077_DIV08-2018-11625,1,20180305077,2018-09-08 09:30:00,DIV08-2018-11625,211 Misuse of Medication
inf_20180305077_DIV08-2018-11625,2,20180305077,2018-09-08 09:30:00,DIV08-2018-11625,219 Disobeying or Resisting Orders
inf_20180305077_DIV08-2018-11625,3,20180305077,2018-09-08 09:30:00,DIV08-2018-11625,315 Possession of Level 3 Contraband
inf_20180328101_DIV08-2018-11671,1,20180328101,2018-09-09 18:30:00,DIV08-2018-11671,207 Fighting
inf_20180328101_DIV08-2018-11671,2,20180328101,2018-09-09 18:30:00,DIV08-2018-11671,219 Disobeying or Resisting Orders
inf_20190226172_DIV08-2018-11671,1,20190226172,2018-09-09 18:30:00,DIV08-2018-11671,207 Fighting
inf_20190226172_DIV08-2018-11671,2,20190226172,2018-09-09 18:30:00,DIV08-2018-11671,219 Disobeying or Resisting Orders
inf_20171211211_DIV08-2018-11724,1,20171211211,2018-09-10 19:45:00,DIV08-2018-11724,211 Misuse of Medication
inf_20180305077_DIV08-2018-11724,1,20180305077,2018-09-10 19:45:00,DIV08-2018-11724,219 Disobeying or Resisting Orders
inf_20180305077_DIV08-2018-11724,2,20180305077,2018-09-10 19:45:00,DIV08-2018-11724,320 Verbal Threat to Staff
inf_20180305077_DIV08-2018-11724,3,20180305077,2018-09-10 19:45:00,DIV08-2018-11724,322 Disrespect to Staff
inf_20180505020_DIV08-2018-11824,1,20180505020,2018-09-12 19:20:00,DIV08-2018-11824,105 Disorderly Conduct
inf_20180711215_DIV08-2018-11824,1,20180711215,2018-09-12 19:20:00,DIV08-2018-11824,105 Disorderly Conduct
inf_20180617084_DIV08-2018-11841,1,20180617084,2018-09-13 05:55:00,DIV08-2018-11841,105 Disorderly Conduct
inf_20180617084_DIV08-2018-11841,2,20180617084,2018-09-13 05:55:00,DIV08-2018-11841,202 Bullying and/or Hazing
inf_20180617084_DIV08-2018-11841,3,20180617084,2018-09-13 05:55:00,DIV08-2018-11841,219 Disobeying or Resisting Orders
inf_20180617084_DIV08-2018-11841,4,20180617084,2018-09-13 05:55:00,DIV08-2018-11841,308 Count Violation
inf_20180617084_DIV08-2018-11841,5,20180617084,2018-09-13 05:55:00,DIV08-2018-11841,322 Disrespect to Staff
inf_20180531025_DIV08-2018-11845,1,20180531025,2018-09-13 08:00:00,DIV08-2018-11845,301 Aggravated Verbal Threat
inf_20180531025_DIV08-2018-11845,2,20180531025,2018-09-13 08:00:00,DIV08-2018-11845,322 Disrespect to Staff
inf_20180531025_DIV08-2018-11845,3,20180531025,2018-09-13 08:00:00,DIV08-2018-11845,402 Aggravated Battery
inf_20180505020_DIV08-2018-11852,1,20180505020,2018-09-13 09:25:00,DIV08-2018-11852,214 Possession of Level 2 Contraband
inf_20180323040_DIV08-2018-11924,1,20180323040,2018-09-14 13:53:00,DIV08-2018-11924,207 Fighting
inf_20180421165_DIV08-2018-11924,1,20180421165,2018-09-14 13:53:00,DIV08-2018-11924,207 Fighting
inf_20180510075_DIV08-2018-11924,1,20180510075,2018-09-14 13:53:00,DIV08-2018-11924,207 Fighting
inf_20181218194_DIV08-2018-11940,1,20181218194,2018-09-14 22:00:00,DIV08-2018-11940,207 Fighting
inf_20190221199_DIV08-2018-11940,1,20190221199,2018-09-14 22:00:00,DIV08-2018-11940,207 Fighting
inf_20180418071_DIV08-2018-11943,1,20180418071,2018-09-15 00:48:00,DIV08-2018-11943,105 Disorderly Conduct
inf_20180418071_DIV08-2018-11943,2,20180418071,2018-09-15 00:48:00,DIV08-2018-11943,219 Disobeying or Resisting Orders
inf_20180418071_DIV08-2018-11943,3,20180418071,2018-09-15 00:48:00,DIV08-2018-11943,307 Battery
inf_20190206189_DIV08-2018-1195,1,20190206189,2018-01-23 21:19:00,DIV08-2018-1195,122 Verbal Threat to an Inmate
inf_20190206189_DIV08-2018-1195,2,20190206189,2018-01-23 21:19:00,DIV08-2018-1195,219 Disobeying or Resisting Orders
inf_20190206189_DIV08-2018-1195,3,20190206189,2018-01-23 21:19:00,DIV08-2018-1195,320 Verbal Threat to Staff
inf_20190206189_DIV08-2018-1195,4,20190206189,2018-01-23 21:19:00,DIV08-2018-1195,322 Disrespect to Staff
inf_20190206189_DIV08-2018-1195,5,20190206189,2018-01-23 21:19:00,DIV08-2018-1195,413 Attempted Battery to Staff
inf_20180626112_DIV08-2018-11964,1,20180626112,2018-09-15 14:07:00,DIV08-2018-11964,307 Battery
inf_20170713063_DIV08-2018-11971,1,20170713063,2018-09-15 17:32:00,DIV08-2018-11971,117 Theft From Another Inmate
inf_20170713063_DIV08-2018-11971,2,20170713063,2018-09-15 17:32:00,DIV08-2018-11971,119 Writing or Distributing Kites
inf_20170713063_DIV08-2018-11971,3,20170713063,2018-09-15 17:32:00,DIV08-2018-11971,212 Movement Violation
inf_20171222216_DIV08-2018-11971,1,20171222216,2018-09-15 17:32:00,DIV08-2018-11971,105 Disorderly Conduct
inf_20171222216_DIV08-2018-11971,2,20171222216,2018-09-15 17:32:00,DIV08-2018-11971,207 Fighting
inf_20180127121_DIV08-2018-11971,1,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,105 Disorderly Conduct
inf_20180127121_DIV08-2018-11971,2,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,117 Theft From Another Inmate
inf_20180127121_DIV08-2018-11971,3,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,207 Fighting
inf_20180127121_DIV08-2018-11971,4,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,304 Aggravated Writing or Distributing Kites
inf_20180127121_DIV08-2018-11971,5,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,317 Tampering with Handcuffs
inf_20180127121_DIV08-2018-11971,6,20180127121,2018-09-15 17:32:00,DIV08-2018-11971,322 Disrespect to Staff
inf_20180108137_DIV08-2018-11984,1,20180108137,2018-09-16 05:49:00,DIV08-2018-11984,207 Fighting
inf_20180725068_DIV08-2018-11984,1,20180725068,2018-09-16 05:49:00,DIV08-2018-11984,207 Fighting
inf_20170923038_DIV08-2018-12008,1,20170923038,2018-09-16 19:15:00,DIV08-2018-12008,211 Misuse of Medication
inf_20180127121_DIV08-2018-12008,1,20180127121,2018-09-16 19:15:00,DIV08-2018-12008,214 Possession of Level 2 Contraband
inf_20181120042_DIV08-2018-12015,1,20181120042,2018-09-17 06:20:00,DIV08-2018-12015,307 Battery
inf_20160916004_DIV08-2018-12043,1,20160916004,2018-09-17 15:15:00,DIV08-2018-12043,307 Battery
inf_20180621153_DIV08-2018-12068,1,20180621153,2018-09-18 08:10:00,DIV08-2018-12068,212 Movement Violation
inf_20180510183_DIV08-2018-12088,1,20180510183,2018-09-18 11:29:00,DIV08-2018-12088,207 Fighting
inf_20180708062_DIV08-2018-12088,1,20180708062,2018-09-18 11:29:00,DIV08-2018-12088,207 Fighting
inf_20180531025_DIV08-2018-12119,1,20180531025,2018-09-19 02:48:00,DIV08-2018-12119,207 Fighting
inf_20180531025_DIV08-2018-12119,2,20180531025,2018-09-19 02:48:00,DIV08-2018-12119,219 Disobeying or Resisting Orders
inf_20180809188_DIV08-2018-12119,1,20180809188,2018-09-19 02:48:00,DIV08-2018-12119,207 Fighting
inf_20180809188_DIV08-2018-12119,2,20180809188,2018-09-19 02:48:00,DIV08-2018-12119,219 Disobeying or Resisting Orders
inf_20180301167_DIV08-2018-12124,1,20180301167,2018-09-19 08:00:00,DIV08-2018-12124,322 Disrespect to Staff
inf_20190226171_DIV08-2018-12160,1,20190226171,2018-09-19 18:40:00,DIV08-2018-12160,219 Disobeying or Resisting Orders
inf_20190226171_DIV08-2018-12160,2,20190226171,2018-09-19 18:40:00,DIV08-2018-12160,320 Verbal Threat to Staff
