booking_id,facility,section,cell,bed_assignment,bed_start_date,bed_end_date
20180103027,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-17 00:00:00,2018-04-05 22:20:17
20180103032,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-04 02:00:00,2018-12-18 22:14:47
20180103036,Division 11,DIV11-BB,DIV11-BB-206,Div11-BB-206-2,2018-01-04 01:00:00,2018-03-27 04:30:00
20180103051,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-03 23:00:00,2018-01-12 19:30:00
20180103051,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-01-12 19:30:00,2018-01-20 20:30:00
20180103051,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-38,2018-01-21 01:30:00,2018-01-26 19:00:00
20180103051,Division 4,DIV4-J2,DIV4-J2-220,DIV4-J2-220-2,2018-01-26 19:30:00,2018-03-21 10:00:00
20180103051,Division 8 RTU,DIV08-2E,DIV08-2E-1,DIV08-2E-1-2,2018-03-21 10:30:00,2018-03-26 10:00:00
20180103051,Division 8 RTU,DIV08-4B,DIV08-4B-D1,DIV08-4B-D1-11,2018-03-26 10:00:00,2018-04-30 05:00:00
20180103051,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-04-30 07:00:00,2018-05-14 21:38:22
20180103056,Division 11,DIV11-DF,DIV11-DF-408,Div11-DF-408-1,2018-01-04 00:00:00,2018-02-02 20:00:00
20180103056,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-02-03 00:00:00,2018-07-13 17:39:54
20180103057,Division 11,DIV11-BA,DIV11-BA-209,Div11-BA-209-2,2018-01-04 00:00:00,2018-06-27 19:00:00
20180103057,Division 11,DIV11-BB,DIV11-BB-203,Div11-BB-203-2,2018-06-27 19:00:00,2018-07-25 16:30:00
20180103057,Division 11,DIV11-BB,DIV11-BB-104,Div11-BB-104-2,2018-07-25 16:30:00,2018-11-01 13:22:00
20180103057,Division 11,DIV11-AB,DIV11-AB-207,Div11-AB-207-1,2018-11-01 13:22:00,2018-12-15 08:30:00
20180103057,Division 11,DIV11-BB,DIV11-BB-108,Div11-BB-108-1,2018-12-15 08:30:00,
20180103061,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-03 23:00:00,2018-08-30 18:00:00
20180103061,Division 15,DIV15-US,DIV15-US-US MARSHAL,DIV 15-US-US MARSHAL-GENERAL,2018-08-30 18:00:00,2018-10-30 20:59:14
20180103063,Division 11,DIV11-BF,DIV11-BF-303,Div11-BF-303-2,2018-01-03 23:30:00,2018-02-15 03:00:00
20180103063,Division 11,DIV11-BF,DIV11-BF-303,Div11-BF-303-2,2018-02-15 04:30:00,2018-02-19 17:00:00
20180103063,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-02-19 23:00:00,2018-09-11 18:00:00
20180103063,Division 11,DIV11-BH,DIV11-BH-302,Div11-BH-302-2,2018-09-11 23:30:00,2018-09-13 04:30:00
20180103068,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-32,2018-01-04 00:00:00,2018-01-08 20:00:00
20180103068,Division 11,DIV11-BF,DIV11-BF-304,Div11-BF-304-1,2018-01-08 21:30:00,2018-08-23 12:00:00
20180103068,Division 11,DIV11-BF,DIV11-BF-304,Div11-BF-304-2,2018-08-23 12:00:00,
20180103074,Division 6,DIV6-2B,DIV6-2B-19,DIV6-2B-19-1,2018-01-03 00:00:00,2018-01-06 17:54:00
20180103074,Division 10,DIV10-2C,DIV10-2C-2310,DIV10-2C-2310-1,2018-01-06 19:00:00,2018-02-27 13:07:00
20180103074,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-30,2018-02-27 14:30:00,2018-04-16 04:00:00
20180103074,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-04-16 08:00:00,2018-07-27 10:24:39
20180103075,Division 8 RTU,DIV08-5G,DIV08-5G-D5,DIV08-5G-D5-25,2018-01-03 23:30:00,2018-01-09 12:58:00
20180103075,Division 8 RTU,DIV08-5F,DIV08-5F-D4,DIV08-5F-D4-35,2018-01-09 13:00:00,2018-02-22 19:30:00
20180103075,Division 5,DIV5-2D,DIV5-2D-10,DIV5-2D-10-1,2018-02-22 19:30:00,2018-02-23 14:00:00
20180103075,Division 8 RTU,DIV08-5H,DIV08-5H-D6,DIV08-5H-D6-12,2018-02-23 14:00:00,2018-03-09 08:00:00
20180103075,Division 8 RTU,DIV08-5G,DIV08-5G-D5,DIV08-5G-D5-19,2018-03-09 08:00:00,2018-03-28 05:00:00
20180103075,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-03-28 08:30:00,2018-05-04 10:41:01
20180103101,Division 6,DIV6-2N,DIV6-2N-21,DIV6-2N-21-2,2018-01-03 23:00:00,2018-01-04 11:30:00
20180103101,Division 11,DIV11-BC,DIV11-BC-204,Div11-BC-204-1,2018-01-04 12:00:00,2018-03-27 09:30:00
20180103101,Division 11,DIV11-AF,DIV11-AF-404,Div11-AF-404-1,2018-03-27 09:30:00,2018-04-01 19:30:00
20180103101,Division 11,DIV11-BJ,DIV11-BJ-311,Div11-BJ-311-1,2018-04-01 19:30:00,2018-07-23 19:00:00
20180103108,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-9,2018-01-04 00:00:00,2018-01-04 14:30:00
20180103108,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-01-04 15:00:00,2018-01-04 17:00:00
20180103108,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-14,2018-01-04 18:00:00,2018-01-09 19:30:00
20180103108,Division 4,DIV4-K2,DIV4-K2-213,DIV4-K2-213-2,2018-01-09 19:30:00,2018-02-01 08:00:00
20180103108,Division 4,DIV4-K2,DIV4-K2-218,DIV4-K2-218-1,2018-02-01 08:00:00,2018-03-17 13:30:00
20180103108,Division 4,DIV4-M2,DIV4-M2-204,DIV4-M2-204-1,2018-03-17 13:30:00,2018-03-21 13:00:00
20180103108,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-03-21 13:30:00,2018-03-23 19:30:00
20180103108,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-4,2018-03-24 00:30:00,2018-03-26 10:00:00
20180103108,Division 8 RTU,DIV08-3G,DIV08-3G-D5,DIV08-3G-D5-18,2018-03-26 10:00:00,2018-04-09 16:47:00
20180103108,Division 8 RTU,DIV08-3F,DIV08-3F-D4,DIV08-3F-D4-36,2018-04-09 16:50:00,2018-05-11 09:30:00
20180103108,Division 4,DIV4-L2,DIV4-L2-208,DIV4-L2-208-1,2018-05-11 11:30:00,2018-05-15 11:00:00
20180103108,Division 6,DIV6-1Q,DIV6-1Q-8,DIV6-1Q-8-1,2018-05-15 11:30:00,2018-05-17 08:30:00
20180103108,Division 9,DIV9-3F,DIV9-3F-3034,DIV9-3F-3034-1,2018-05-17 10:00:00,2018-07-26 04:30:00
20180103110,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-03 23:00:00,2018-07-10 17:30:00
20180103110,Division 11,DIV11-AC,DIV11-AC-106,Div11-AC-106-1,2018-07-10 23:30:00,2018-07-12 06:30:00
20180103112,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-8,2018-01-04 00:00:00,2018-01-08 05:00:00
20180103112,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-01-08 00:00:00,2018-05-09 20:53:48
20180103120,Division 2,DIV2-D4,DIV2-D4-RL,DIV2-D4-RL-15,2018-01-03 23:00:00,2018-01-03 23:00:00
20180103120,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-03 23:00:00,2018-05-14 18:25:27
20180103126,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-9,2018-01-03 23:30:00,2018-01-13 10:00:00
20180103126,Division 8 RTU,DIV08-3C,DIV08-3C-D2,DIV08-3C-D2-10,2018-01-13 10:00:00,2018-01-18 17:00:00
20180103126,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-18 00:00:00,2018-03-07 21:56:23
20180103127,Division 8 RTU,DIV08-4D,DIV08-4D-D3,DIV08-4D-D3-33,2018-01-03 23:30:00,2018-01-09 09:30:00
20180103127,Division 8,DIV8-2N,DIV8-2N-2267,DIV8-2N-2267-1,2018-01-09 21:00:00,2018-01-11 22:00:00
20180103127,Division 8,DIV8-2S,DIV8-2S-2155,DIV8-2S-2155-1,2018-01-11 21:30:00,2018-03-06 08:30:00
20180103127,Division 8,DIV8-2S,DIV8-2S-Dayroom,DIV8-2S-Dayroom-DR,2018-03-06 08:30:00,2018-03-07 18:10:00
20180103127,Division 8 RTU,DIV08-4C,DIV08-4C-D2,DIV08-4C-D2-2,2018-03-07 18:30:00,2018-04-16 06:30:00
20180103166,Division 11,DIV11-CF,DIV11-CF-309,Div11-CF-309-1,2018-01-04 00:00:00,2018-10-23 20:30:00
20180103166,Division 11,DIV11-CF,DIV11-CF-309,Div11-CF-309-2,2018-10-23 20:30:00,2019-01-04 20:30:00
20180103166,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2019-01-05 00:00:00,
20180103187,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-01-03 23:00:00,2018-08-17 08:00:00
20180103187,Division 15,DIV15-FEM,DIV15-FEM-FEMALE ELECTRONIC MONITORING,DIV15-FEM-FEMALE ELECTRONIC MONITORING-GENERAL,2018-08-17 08:00:00,2018-09-04 18:30:00
20180103187,Division 8 RTU,DIV08-5H,DIV08-5H-D6,DIV08-5H-D6-26,2018-09-04 19:00:00,2018-09-08 07:30:00
20180103187,Division 5,DIV5-2M,DIV5-2M-16,DIV5-2M-16-2,2018-09-08 07:30:00,2018-09-17 13:00:00
20180103187,Division 5,DIV5-2L,DIV5-2L-6,DIV5-2L-6-2,2018-09-17 13:00:00,2018-10-27 08:00:00
20180103187,Division 5,DIV5-2L,DIV5-2L-7,DIV5-2L-7-2,2018-10-27 08:00:00,2018-12-19 05:00:00
20180103188,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-01-03 19:30:00,2018-01-04 17:00:00
20180103188,Division 9,DIV9-3B,DIV9-3B-3301,DIV9-3B-3301-1,2018-01-04 23:30:00,2018-02-23 16:30:00
20180103188,Division 9,DIV9-3F,DIV9-3F-3225,DIV9-3F-3225-1,2018-02-23 17:00:00,2018-03-10 12:00:00
20180103188,Division 9,DIV9-3F,DIV9-3F-3034,DIV9-3F-3034-1,2018-03-10 12:00:00,2018-05-06 21:00:00
20180103188,Division 9,DIV9-1H,DIV9-1H-1266,DIV9-1H-1266-2,2018-05-06 21:00:00,2018-05-07 19:00:00
20180103188,Division 6,DIV6-1K,DIV6-1K-17,DIV6-1K-17-1,2018-05-07 19:00:00,2018-05-11 21:00:00
20180103188,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-12 00:00:00,
20180104001,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-01-04 02:30:00,2018-01-17 21:00:00
20180104001,Division 8,DIV8-3N,DIV8-3N-3225,DIV8-3N-3225-1,2018-01-18 03:00:00,2018-02-17 18:30:00
20180104001,Division 10,DIV10-4D,DIV10-4D-4402,DIV10-4D-4402-2,2018-02-17 20:30:00,2018-05-03 16:30:00
20180104001,Division 10,DIV10-3D,DIV10-3D-3412,DIV10-3D-3412-2,2018-05-03 16:30:00,2018-05-09 16:30:00
20180104001,Division 10,DIV10-1D,DIV10-1D-1409,DIV10-1D-1409-2,2018-05-09 16:30:00,2018-05-15 10:30:00
20180104001,Division 9,DIV9-1D,DIV9-1D-1188,DIV9-1D-1188-2,2018-05-15 10:30:00,2018-06-29 20:30:00
20180104003,Division 11,DIV11-DG,DIV11-DG-309,Div11-DG-309-2,2018-01-04 23:30:00,2018-01-08 04:00:00
20180104003,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-01-08 00:00:00,2018-02-14 05:00:00
20180104003,Division 11,DIV11-CJ,DIV11-CJ-412,Div11-CJ-412-2,2018-02-14 05:30:00,2018-05-03 00:00:00
20180104003,Division 8,DIV8-3S,DIV8-3S-3127,DIV8-3S-3127-1,2018-05-03 02:30:00,2018-05-11 10:00:00
20180104003,Division 11,DIV11-AC,DIV11-AC-201,Div11-AC-201-2,2018-05-11 12:00:00,2018-05-17 08:30:00
20180104003,Division 11,DIV11-CF,DIV11-CF-310,Div11-CF-310-1,2018-05-17 08:30:00,2018-07-29 00:30:00
20180104003,Division 9,DIV9-1E,DIV9-1E-1208,DIV9-1E-1208-2,2018-07-29 00:30:00,2018-07-30 19:00:00
20180104003,Division 9,DIV9-1C,DIV9-1C-1360,DIV9-1C-1360-2,2018-07-30 19:00:00,
20180104020,Division 11,DIV11-CH,DIV11-CH-402,Div11-CH-402-2,2018-01-05 02:00:00,2018-01-23 09:00:00
20180104020,Division 11,DIV11-AC,DIV11-AC-111,Div11-AC-111-2,2018-01-23 09:00:00,2018-02-26 04:00:00
20180104020,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-02-26 08:00:00,2018-04-21 00:00:00
20180104020,Division 11,DIV11-DG,DIV11-DG-303,Div11-DG-303-2,2018-04-21 08:00:00,2018-05-15 16:30:00
20180104020,Division 11,DIV11-DG,DIV11-DG-410,Div11-DG-410-1,2018-05-15 16:30:00,2018-06-20 09:30:00
20180104020,Division 9,DIV9-1H,DIV9-1H-1266,DIV9-1H-1266-1,2018-06-20 11:00:00,2018-06-26 08:00:00
20180104020,Division 11,DIV11-AF,DIV11-AF-307,Div11-AF-307-1,2018-06-27 00:00:00,2018-10-11 04:00:00
20180104023,Division 6,DIV6-2P,DIV6-2P-13,DIV6-2P-13-1,2018-01-05 00:00:00,2018-01-15 17:00:00
20180104023,Division 6,DIV6-2Q,DIV6-2Q-20,DIV6-2Q-20-1,2018-01-08 17:00:00,2018-03-13 13:00:00
20180104023,Division 6,DIV6-2N,DIV6-2N-2,DIV6-2N-2-2,2018-03-13 13:00:00,2018-03-30 17:00:00
20180104023,Division 9,DIV9-1H,DIV9-1H-1066,DIV9-1H-1066-2,2018-03-30 17:00:00,2018-04-03 11:00:00
20180104023,Division 11,DIV11-AC,DIV11-AC-101,Div11-AC-101-2,2018-04-03 11:30:00,2018-05-07 16:30:00
20180104023,Division 11,DIV11-AJ,DIV11-AJ-401,Div11-AJ-401-2,2018-05-07 17:00:00,2019-01-04 04:00:00
20180104024,Division 6,DIV6-2R,DIV6-2R-9,DIV6-2R-9-1,2018-01-05 00:00:00,2018-03-12 11:36:00
20180104024,Division 11,DIV11-BA,DIV11-BA-204,Div11-BA-204-1,2018-03-12 11:30:00,2018-03-12 17:00:00
20180104024,Division 4,DIV4-M2,DIV4-M2-208,DIV4-M2-208-2,2018-03-12 17:30:00,2018-04-19 10:30:00
20180104024,Division 11,DIV11-DF,DIV11-DF-306,Div11-DF-306-1,2018-04-19 11:30:00,2018-04-19 21:30:00
20180104024,Division 6,DIV6-1C,DIV6-1C-16,DIV6-1C-16-2,2018-04-19 23:00:00,2018-04-20 08:30:00
20180104024,Division 6,DIV6-2Q,DIV6-2Q-19,DIV6-2Q-19-2,2018-04-20 08:30:00,2018-05-30 21:30:00
20180104024,Division 6,DIV6-1N,DIV6-1N-19,DIV6-1N-19-2,2018-05-30 21:30:00,2018-06-07 10:00:00
20180104024,Division 11,DIV11-BA,DIV11-BA-104,Div11-BA-104-2,2018-06-07 10:30:00,2018-06-07 18:30:00
20180104024,Division 6,DIV6-1K,DIV6-1K-20,DIV6-1K-20-1,2018-06-07 21:30:00,2018-07-05 13:00:00
20180104024,Division 9,DIV9-1H,DIV9-1H-1061,DIV9-1H-1061-1,2018-07-05 14:00:00,2018-07-11 18:30:00
20180104024,Division 11,DIV11-AF,DIV11-AF-408,Div11-AF-408-1,2018-07-11 19:25:00,2018-10-15 04:30:00
20180104024,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-10-15 08:00:00,
20180104044,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-01-04 19:30:00,2018-04-17 18:27:24
20180104051,Division 6,DIV6-1J,DIV6-1J-18,DIV6-1J-18-2,2018-01-05 00:00:00,2018-01-07 11:30:00
20180104051,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-10,2018-01-07 12:00:00,2018-03-12 15:30:00
20180104051,Division 2,DIV2-D4,DIV2-D4-RL,DIV2-D4-RL-10,2018-03-12 15:00:00,2018-04-13 02:00:00
20180104051,Division 11,DIV11-DJ,DIV11-DJ-311,Div11-DJ-311-1,2018-04-13 03:00:00,2018-05-07 17:30:00
20180104051,Division 11,DIV11-DA,DIV11-DA-206,Div11-DA-206-2,2018-05-07 17:30:00,2018-05-22 12:00:00
20180104051,Division 11,DIV11-AH,DIV11-AH-304,Div11-AH-304-1,2018-05-21 12:00:00,2018-07-11 20:40:00
20180104051,Division 11,DIV11-BC,DIV11-BC-201,Div11-BC-201-1,2018-07-11 20:40:00,2018-09-06 09:00:00
20180104051,Division 11,DIV11-BC,DIV11-BC-201,Div11-BC-201-2,2018-09-06 09:30:00,2019-01-09 11:30:00
20180104051,Division 9,DIV9-1H,DIV9-1H-1267,DIV9-1H-1267-2,2019-01-09 12:00:00,2019-01-15 13:00:00
20180104051,Division 10,DIV10-3C,DIV10-3C-3308,DIV10-3C-3308-1,2019-01-15 13:00:00,2019-02-11 04:30:00
20180104055,Division 8 RTU,DIV08-3F,DIV08-3F-D4,DIV08-3F-D4-26,2018-01-04 23:00:00,2018-01-04 23:30:00
20180104055,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-21,2018-01-04 23:30:00,2018-01-05 14:00:00
20180104055,Division 8 RTU,DIV08-3B,DIV08-3B-D1,DIV08-3B-D1-14,2018-01-05 14:00:00,2018-01-05 19:00:00
20180104055,Division 8 RTU,DIV08-3C,DIV08-3C-D2,DIV08-3C-D2-33,2018-01-05 19:00:00,2018-01-21 10:00:00
20180104055,Division 6,DIV6-1L,DIV6-1L-21,DIV6-1L-21-1,2018-01-21 11:00:00,2018-01-25 09:30:00
20180104055,Division 10,DIV10-2B,DIV10-2B-2204,DIV10-2B-2204-1,2018-01-25 09:55:00,2018-01-26 09:03:00
20180104055,Division 10,DIV10-3A,DIV10-3A-3123,DIV10-3A-3123-1,2018-01-26 09:53:00,2018-01-26 14:30:00
20180104055,Division 4,DIV4-J1,DIV4-J1-123,DIV4-J1-123-1,2018-01-26 16:00:00,2018-01-27 12:30:00
20180104055,Division 4,DIV4-N2,DIV4-N2-219,DIV4-N2-219-1,2018-01-27 12:30:00,2018-04-20 09:00:00
20180104055,Division 11,DIV11-AC,DIV11-AC-102,Div11-AC-102-2,2018-04-20 09:40:00,2018-04-20 11:00:00
20180104055,Division 11,DIV11-AC,DIV11-AC-102,Div11-AC-102-1,2018-04-20 11:00:00,2018-05-07 18:00:00
20180104055,Division 11,DIV11-DH,DIV11-DH-301,Div11-DH-301-1,2018-05-07 18:30:00,2018-07-12 04:30:00
20180104062,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-21,2018-01-04 23:00:00,2018-01-11 19:30:00
20180104062,Division 4,DIV4-Q2,DIV4-Q2-216,DIV4-Q2-216-1,2018-01-11 19:30:00,2018-01-16 10:00:00
20180104062,Division 4,DIV4-J2,DIV4-J2-205,DIV4-J2-205-1,2018-01-16 10:00:00,2018-01-16 12:30:00
20180104062,Division 4,DIV4-K2,DIV4-K2-204,DIV4-K2-204-1,2018-01-16 12:30:00,2018-02-05 03:30:00
20180104062,Division 8,DIV8-3N,DIV8-3N-3243,DIV8-3N-3243-2_X,2018-02-05 04:00:00,2018-02-05 19:00:00
20180104062,Division 4,DIV4-K1,DIV4-K1-103,DIV4-K1-103-1,2018-02-05 20:00:00,2018-02-17 00:15:00
20180104062,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-02-17 00:15:00,2018-02-17 09:00:00
20180104062,Division 4,DIV4-K1,DIV4-K1-103,DIV4-K1-103-1,2018-02-17 17:30:00,2018-02-19 09:56:00
20180104062,Division 4,DIV4-Q1,DIV4-Q1-104,DIV4-Q1-104-2,2018-02-19 10:00:00,2018-02-19 12:30:00
20180104062,Division 4,DIV4-Q1,DIV4-Q1-103,DIV4-Q1-103-1,2018-02-19 12:30:00,2018-02-21 11:38:00
20180104062,Division 6,DIV6-1D,DIV6-1D-3,DIV6-1D-3-1,2018-02-21 12:19:00,2018-03-05 12:30:00
20180104062,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-4,2018-03-05 12:30:00,2018-03-12 19:00:00
20180104062,Division 6,DIV6-2R,DIV6-2R-15,DIV6-2R-15-2,2018-03-12 19:30:00,2018-03-13 07:00:00
20180104062,Division 6,DIV6-2R,DIV6-2R-15,DIV6-2R-15-1,2018-03-13 07:00:00,2018-03-15 20:00:00
20180104062,Division 6,DIV6-1D,DIV6-1D-5,DIV6-1D-5-1,2018-03-15 20:00:00,2018-03-26 19:00:00
20180104062,Division 9,DIV9-1H,DIV9-1H-1063,DIV9-1H-1063-1,2018-03-26 19:00:00,2018-04-02 15:30:00
20180104062,Division 6,DIV6-2R,DIV6-2R-15,DIV6-2R-15-2,2018-04-02 16:00:00,2018-04-02 16:00:00
20180104062,Division 6,DIV6-2P,DIV6-2P-12,DIV6-2P-12-1,2018-04-02 16:00:00,2018-04-05 08:00:00
20180104062,Division 6,DIV6-2N,DIV6-2N-17,DIV6-2N-17-1,2018-04-05 12:30:00,2018-04-06 13:00:00
20180104062,Division 6,DIV6-2Q,DIV6-2Q-17,DIV6-2Q-17-1,2018-04-06 13:00:00,2018-04-09 08:00:00
20180104062,Division 6,DIV6-1R,DIV6-1R-11,DIV6-1R-11-2,2018-04-09 08:00:00,2018-04-10 00:00:00
20180104062,Division 6,DIV6-1R,DIV6-1R-12,DIV6-1R-12-1,2018-04-10 00:00:00,2018-05-25 04:00:00
20180104063,Division 11,DIV11-CJ,DIV11-CJ-305,Div11-CJ-305-1,2018-01-04 23:30:00,2018-01-16 04:00:00
20180104063,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-01-16 00:00:00,2018-05-09 20:56:59
20180104069,Division 6,DIV6-2N,DIV6-2N-15,DIV6-2N-15-1,2018-01-05 00:00:00,2018-01-16 16:30:00
20180104069,Division 2,DIV2-D4,DIV2-D4-OU,DIV2-D4-OU-37,2018-01-16 17:17:00,2018-04-13 02:00:00
20180104069,Division 11,DIV11-DJ,DIV11-DJ-303,Div11-DJ-303-1,2018-04-13 02:30:00,2018-05-07 17:30:00
20180104069,Division 11,DIV11-DH,DIV11-DH-412,Div11-DH-412-1,2018-05-07 17:30:00,2018-10-19 18:30:00
20180104069,Division 9,DIV9-1H,DIV9-1H-1058,DIV9-1H-1058-1,2018-10-19 19:00:00,2018-10-25 11:30:00
20180104069,Division 11,DIV11-DD,DIV11-DD-109,Div11-DD-109-1,2018-10-25 12:00:00,2019-02-07 04:00:00
20180104069,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2019-02-07 07:00:00,2019-02-07 19:00:00
20180104069,Division 11,DIV11-BC,DIV11-BC-201,Div11-BC-201-2,2019-02-07 23:30:00,
20180104071,Division 6,DIV6-1J,DIV6-1J-9,DIV6-1J-9-1,2018-01-05 00:00:00,2018-01-07 11:30:00
20180104071,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-12,2018-01-07 12:00:00,2018-01-10 19:00:00
20180104071,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-10 23:00:00,2018-06-28 14:00:00
20180104071,Division 11,DIV11-DF,DIV11-DF-407,Div11-DF-407-2,2018-06-28 14:00:00,2018-07-11 19:55:00
20180104071,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-07-11 22:30:00,2018-11-09 20:00:00
20180104071,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-11-09 20:00:00,2018-11-16 18:30:00
20180104071,Division 11,DIV11-AJ,DIV11-AJ-404,Div11-AJ-404-1,2018-11-16 20:00:00,2018-12-14 04:00:00
20180104074,Division 11,DIV11-DC,DIV11-DC-207,Div11-DC-207-2,2018-01-04 23:30:00,2018-01-08 04:00:00
20180104074,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-01-08 00:00:00,2018-02-01 21:00:00
20180104074,Division 11,DIV11-DF,DIV11-DF-405,Div11-DF-405-2,2018-02-02 06:30:00,2018-02-02 21:30:00
20180104074,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-02-03 00:30:00,2018-05-05 11:30:00
20180104074,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-13,2018-05-05 12:30:00,2018-05-10 18:30:00
20180104074,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-10 23:00:00,2018-08-02 19:08:31
20180104076,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-01-04 23:00:00,2018-03-12 19:28:44
20180104080,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-24,2018-01-05 00:00:00,2018-01-05 16:00:00
20180104080,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-24,2018-01-06 00:00:00,2018-01-06 20:30:00
